kpoint_index,kpoint_label,kpoint_distance,band_index,energy_eV,spin
45,,1.1093895355106085,13,-8.469,1
45,,1.1093895355106085,14,-8.4264,1
45,,1.1093895355106085,15,-7.895,1
45,,1.1093895355106085,16,-7.6147,1
45,,1.1093895355106085,17,-7.4483,1
45,,1.1093895355106085,18,-7.0658,1
45,,1.1093895355106085,19,-6.9079,1
45,,1.1093895355106085,20,-6.7361,1
45,,1.1093895355106085,21,-6.6977,1
45,,1.1093895355106085,22,-6.5438,1
45,,1.1093895355106085,23,-6.3983,1
45,,1.1093895355106085,24,-6.2282,1
45,,1.1093895355106085,25,-5.4478,1
45,,1.1093895355106085,26,-5.1636,1
45,,1.1093895355106085,27,-5.1385,1
45,,1.1093895355106085,28,-4.9546,1
45,,1.1093895355106085,29,-4.8415,1
45,,1.1093895355106085,30,-4.8253,1
45,,1.1093895355106085,31,-3.2668,1
45,,1.1093895355106085,32,-3.1836,1
45,,1.1093895355106085,33,-3.181,1
45,,1.1093895355106085,34,-2.9489,1
45,,1.1093895355106085,35,2.1546,1
45,,1.1093895355106085,36,2.3887,1
45,,1.1093895355106085,37,2.6172,1
45,,1.1093895355106085,38,2.8226,1
45,,1.1093895355106085,39,3.0155,1
45,,1.1093895355106085,40,3.2275,1
45,,1.1093895355106085,41,3.3469,1
45,,1.1093895355106085,42,3.5593,1
45,,1.1093895355106085,1,-19.6394,-1
45,,1.1093895355106085,2,-19.3484,-1
45,,1.1093895355106085,3,-19.1343,-1
45,,1.1093895355106085,4,-19.0276,-1
45,,1.1093895355106085,5,-18.9574,-1
45,,1.1093895355106085,6,-18.9461,-1
45,,1.1093895355106085,7,-9.2309,-1
45,,1.1093895355106085,8,-8.9169,-1
45,,1.1093895355106085,9,-8.6083,-1
45,,1.1093895355106085,10,-8.6037,-1
45,,1.1093895355106085,11,-8.3598,-1
45,,1.1093895355106085,12,-8.2562,-1
45,,1.1093895355106085,13,-8.1641,-1
45,,1.1093895355106085,14,-7.9406,-1
45,,1.1093895355106085,15,-7.6143,-1
45,,1.1093895355106085,16,-7.3784,-1
45,,1.1093895355106085,17,-7.1656,-1
45,,1.1093895355106085,18,-6.8542,-1
45,,1.1093895355106085,19,-6.7244,-1
45,,1.1093895355106085,20,-6.5122,-1
45,,1.1093895355106085,21,-6.51,-1
45,,1.1093895355106085,22,-6.3407,-1
45,,1.1093895355106085,23,-6.1813,-1
45,,1.1093895355106085,24,-6.1417,-1
45,,1.1093895355106085,25,-2.6757,-1
45,,1.1093895355106085,26,-2.654,-1
45,,1.1093895355106085,27,-2.4828,-1
45,,1.1093895355106085,28,-2.3856,-1
45,,1.1093895355106085,29,-2.2237,-1
45,,1.1093895355106085,30,-2.2183,-1
45,,1.1093895355106085,31,-1.4916,-1
45,,1.1093895355106085,32,-1.4331,-1
45,,1.1093895355106085,33,-1.4045,-1
45,,1.1093895355106085,34,-1.3162,-1
45,,1.1093895355106085,35,2.2275,-1
45,,1.1093895355106085,36,2.4584,-1
45,,1.1093895355106085,37,2.9425,-1
45,,1.1093895355106085,38,3.0022,-1
45,,1.1093895355106085,39,3.0747,-1
45,,1.1093895355106085,40,3.5851,-1
45,,1.1093895355106085,41,3.6262,-1
45,,1.1093895355106085,42,3.6439,-1
46,,1.1452430424770588,1,-19.6711,1
46,,1.1452430424770588,2,-19.3018,1
46,,1.1452430424770588,3,-19.0988,1
46,,1.1452430424770588,4,-19.0094,1
46,,1.1452430424770588,5,-18.9252,1
46,,1.1452430424770588,6,-18.9194,1
46,,1.1452430424770588,7,-9.4954,1
46,,1.1452430424770588,8,-9.166,1
46,,1.1452430424770588,9,-8.857,1
46,,1.1452430424770588,10,-8.7755,1
46,,1.1452430424770588,11,-8.7221,1
46,,1.1452430424770588,12,-8.4963,1
46,,1.1452430424770588,13,-8.4653,1
46,,1.1452430424770588,14,-8.4336,1
46,,1.1452430424770588,15,-7.8056,1
46,,1.1452430424770588,16,-7.7243,1
46,,1.1452430424770588,17,-7.4338,1
46,,1.1452430424770588,18,-7.0775,1
46,,1.1452430424770588,19,-6.9155,1
46,,1.1452430424770588,20,-6.6943,1
46,,1.1452430424770588,21,-6.6689,1
46,,1.1452430424770588,22,-6.5706,1
46,,1.1452430424770588,23,-6.4134,1
46,,1.1452430424770588,24,-6.1995,1
46,,1.1452430424770588,25,-5.4367,1
46,,1.1452430424770588,26,-5.1848,1
46,,1.1452430424770588,27,-5.154,1
46,,1.1452430424770588,28,-4.9577,1
46,,1.1452430424770588,29,-4.8385,1
46,,1.1452430424770588,30,-4.8182,1
46,,1.1452430424770588,31,-3.2582,1
46,,1.1452430424770588,32,-3.1842,1
46,,1.1452430424770588,33,-3.1814,1
46,,1.1452430424770588,34,-2.9576,1
46,,1.1452430424770588,35,2.0321,1
46,,1.1452430424770588,36,2.292,1
46,,1.1452430424770588,37,2.6666,1
46,,1.1452430424770588,38,2.8825,1
46,,1.1452430424770588,39,2.8935,1
46,,1.1452430424770588,40,3.2545,1
46,,1.1452430424770588,41,3.4201,1
46,,1.1452430424770588,42,3.5341,1
46,,1.1452430424770588,1,-19.6717,-1
46,,1.1452430424770588,2,-19.3178,-1
46,,1.1452430424770588,3,-19.1274,-1
46,,1.1452430424770588,4,-19.0381,-1
46,,1.1452430424770588,5,-18.9514,-1
46,,1.1452430424770588,6,-18.9427,-1
46,,1.1452430424770588,7,-9.2678,-1
46,,1.1452430424770588,8,-8.9119,-1
46,,1.1452430424770588,9,-8.6073,-1
46,,1.1452430424770588,10,-8.6067,-1
46,,1.1452430424770588,11,-8.3474,-1
46,,1.1452430424770588,12,-8.2525,-1
46,,1.1452430424770588,13,-8.1717,-1
46,,1.1452430424770588,14,-7.9482,-1
46,,1.1452430424770588,15,-7.5204,-1
46,,1.1452430424770588,16,-7.4639,-1
46,,1.1452430424770588,17,-7.1351,-1
46,,1.1452430424770588,18,-6.8707,-1
46,,1.1452430424770588,19,-6.7364,-1
46,,1.1452430424770588,20,-6.5372,-1
46,,1.1452430424770588,21,-6.4786,-1
46,,1.1452430424770588,22,-6.3434,-1
46,,1.1452430424770588,23,-6.1838,-1
46,,1.1452430424770588,24,-6.1315,-1
46,,1.1452430424770588,25,-2.668,-1
46,,1.1452430424770588,26,-2.6539,-1
46,,1.1452430424770588,27,-2.4703,-1
46,,1.1452430424770588,28,-2.3839,-1
46,,1.1452430424770588,29,-2.2275,-1
46,,1.1452430424770588,30,-2.2249,-1
46,,1.1452430424770588,31,-1.4919,-1
46,,1.1452430424770588,32,-1.4334,-1
46,,1.1452430424770588,33,-1.4018,-1
46,,1.1452430424770588,34,-1.3248,-1
46,,1.1452430424770588,35,2.1075,-1
46,,1.1452430424770588,36,2.3518,-1
46,,1.1452430424770588,37,2.9141,-1
46,,1.1452430424770588,38,3.022,-1
46,,1.1452430424770588,39,3.1063,-1
46,,1.1452430424770588,40,3.568,-1
46,,1.1452430424770588,41,3.6984,-1
46,,1.1452430424770588,42,3.7539,-1
47,,1.181096549443509,1,-19.704,1
47,,1.181096549443509,2,-19.2698,1
47,,1.181096549443509,3,-19.0918,1
47,,1.181096549443509,4,-19.0196,1
47,,1.181096549443509,5,-18.9196,1
47,,1.181096549443509,6,-18.9158,1
47,,1.181096549443509,7,-9.5297,1
47,,1.181096549443509,8,-9.1648,1
47,,1.181096549443509,9,-8.8466,1
47,,1.181096549443509,10,-8.7679,1
47,,1.181096549443509,11,-8.7255,1
47,,1.181096549443509,12,-8.4953,1
47,,1.181096549443509,13,-8.4621,1
47,,1.181096549443509,14,-8.4436,1
47,,1.181096549443509,15,-7.8292,1
47,,1.181096549443509,16,-7.7233,1
47,,1.181096549443509,17,-7.4037,1
47,,1.181096549443509,18,-7.0916,1
47,,1.181096549443509,19,-6.9329,1
47,,1.181096549443509,20,-6.6605,1
47,,1.181096549443509,21,-6.6424,1
47,,1.181096549443509,22,-6.5918,1
47,,1.181096549443509,23,-6.4203,1
47,,1.181096549443509,24,-6.1768,1
47,,1.181096549443509,25,-5.4261,1
47,,1.181096549443509,26,-5.2008,1
47,,1.181096549443509,27,-5.1693,1
47,,1.181096549443509,28,-4.9615,1
47,,1.181096549443509,29,-4.8376,1
47,,1.181096549443509,30,-4.815,1
47,,1.181096549443509,31,-3.2489,1
47,,1.181096549443509,32,-3.1829,1
47,,1.181096549443509,33,-3.1824,1
47,,1.181096549443509,34,-2.9644,1
47,,1.181096549443509,35,1.9063,1
47,,1.181096549443509,36,2.1994,1
47,,1.181096549443509,37,2.7182,1
47,,1.181096549443509,38,2.7699,1
47,,1.181096549443509,39,2.9598,1
47,,1.181096549443509,40,3.2826,1
47,,1.181096549443509,41,3.4527,1
47,,1.181096549443509,42,3.5669,1
47,,1.181096549443509,1,-19.7035,-1
47,,1.181096549443509,2,-19.2873,-1
47,,1.181096549443509,3,-19.1203,-1
47,,1.181096549443509,4,-19.0486,-1
47,,1.181096549443509,5,-18.9457,-1
47,,1.181096549443509,6,-18.9393,-1
47,,1.181096549443509,7,-9.3014,-1
47,,1.181096549443509,8,-8.9086,-1
47,,1.181096549443509,9,-8.6064,-1
47,,1.181096549443509,10,-8.6056,-1
47,,1.181096549443509,11,-8.3612,-1
47,,1.181096549443509,12,-8.2205,-1
47,,1.181096549443509,13,-8.1855,-1
47,,1.181096549443509,14,-7.9556,-1
47,,1.181096549443509,15,-7.5492,-1
47,,1.181096549443509,16,-7.4316,-1
47,,1.181096549443509,17,-7.09,-1
47,,1.181096549443509,18,-6.8883,-1
47,,1.181096549443509,19,-6.7592,-1
47,,1.181096549443509,20,-6.5622,-1
47,,1.181096549443509,21,-6.4455,-1
47,,1.181096549443509,22,-6.3459,-1
47,,1.181096549443509,23,-6.1855,-1
47,,1.181096549443509,24,-6.1242,-1
47,,1.181096549443509,25,-2.6562,-1
47,,1.181096549443509,26,-2.6537,-1
47,,1.181096549443509,27,-2.4575,-1
47,,1.181096549443509,28,-2.3841,-1
47,,1.181096549443509,29,-2.234,-1
47,,1.181096549443509,30,-2.2319,-1
47,,1.181096549443509,31,-1.4895,-1
47,,1.181096549443509,32,-1.4333,-1
47,,1.181096549443509,33,-1.4015,-1
47,,1.181096549443509,34,-1.3306,-1
47,,1.181096549443509,35,1.9862,-1
47,,1.181096549443509,36,2.2521,-1
47,,1.181096549443509,37,2.7929,-1
47,,1.181096549443509,38,3.1049,-1
47,,1.181096549443509,39,3.1916,-1
47,,1.181096549443509,40,3.4814,-1
47,,1.181096549443509,41,3.7515,-1
47,,1.181096549443509,42,3.7974,-1
48,,1.2169500564099593,1,-19.7359,1
48,,1.2169500564099593,2,-19.2383,1
48,,1.2169500564099593,3,-19.0849,1
48,,1.2169500564099593,4,-19.0293,1
48,,1.2169500564099593,5,-18.9143,1
48,,1.2169500564099593,6,-18.9122,1
48,,1.2169500564099593,7,-9.5603,1
48,,1.2169500564099593,8,-9.1637,1
48,,1.2169500564099593,9,-8.8376,1
48,,1.2169500564099593,10,-8.7587,1
48,,1.2169500564099593,11,-8.732,1
48,,1.2169500564099593,12,-8.4881,1
48,,1.2169500564099593,13,-8.4685,1
48,,1.2169500564099593,14,-8.4475,1
48,,1.2169500564099593,15,-7.9276,1
48,,1.2169500564099593,16,-7.6608,1
48,,1.2169500564099593,17,-7.352,1
48,,1.2169500564099593,18,-7.111,1
48,,1.2169500564099593,19,-6.9581,1
48,,1.2169500564099593,20,-6.6363,1
48,,1.2169500564099593,21,-6.6169,1
48,,1.2169500564099593,22,-6.6062,1
48,,1.2169500564099593,23,-6.4136,1
48,,1.2169500564099593,24,-6.1621,1
48,,1.2169500564099593,25,-5.4177,1
48,,1.2169500564099593,26,-5.2107,1
48,,1.2169500564099593,27,-5.1835,1
48,,1.2169500564099593,28,-4.9663,1
48,,1.2169500564099593,29,-4.8391,1
48,,1.2169500564099593,30,-4.8158,1
48,,1.2169500564099593,31,-3.2404,1
48,,1.2169500564099593,32,-3.1859,1
48,,1.2169500564099593,33,-3.176,1
48,,1.2169500564099593,34,-2.9686,1
48,,1.2169500564099593,35,1.7811,1
48,,1.2169500564099593,36,2.1111,1
48,,1.2169500564099593,37,2.6552,1
48,,1.2169500564099593,38,2.7697,1
48,,1.2169500564099593,39,3.0405,1
48,,1.2169500564099593,40,3.2983,1
48,,1.2169500564099593,41,3.3613,1
48,,1.2169500564099593,42,3.6492,1
48,,1.2169500564099593,1,-19.7342,-1
48,,1.2169500564099593,2,-19.2573,-1
48,,1.2169500564099593,3,-19.1132,-1
48,,1.2169500564099593,4,-19.0587,-1
48,,1.2169500564099593,5,-18.9401,-1
48,,1.2169500564099593,6,-18.9357,-1
48,,1.2169500564099593,7,-9.3313,-1
48,,1.2169500564099593,8,-8.9063,-1
48,,1.2169500564099593,9,-8.603,-1
48,,1.2169500564099593,10,-8.6026,-1
48,,1.2169500564099593,11,-8.382,-1
48,,1.2169500564099593,12,-8.2066,-1
48,,1.2169500564099593,13,-8.179,-1
48,,1.2169500564099593,14,-7.9626,-1
48,,1.2169500564099593,15,-7.6309,-1
48,,1.2169500564099593,16,-7.3576,-1
48,,1.2169500564099593,17,-7.0249,-1
48,,1.2169500564099593,18,-6.9078,-1
48,,1.2169500564099593,19,-6.7939,-1
48,,1.2169500564099593,20,-6.5823,-1
48,,1.2169500564099593,21,-6.4124,-1
48,,1.2169500564099593,22,-6.3494,-1
48,,1.2169500564099593,23,-6.185,-1
48,,1.2169500564099593,24,-6.1201,-1
48,,1.2169500564099593,25,-2.6529,-1
48,,1.2169500564099593,26,-2.6409,-1
48,,1.2169500564099593,27,-2.4452,-1
48,,1.2169500564099593,28,-2.3864,-1
48,,1.2169500564099593,29,-2.2455,-1
48,,1.2169500564099593,30,-2.237,-1
48,,1.2169500564099593,31,-1.4841,-1
48,,1.2169500564099593,32,-1.4327,-1
48,,1.2169500564099593,33,-1.4041,-1
48,,1.2169500564099593,34,-1.3324,-1
48,,1.2169500564099593,35,1.8664,-1
48,,1.2169500564099593,36,2.1586,-1
48,,1.2169500564099593,37,2.6782,-1
48,,1.2169500564099593,38,3.1895,-1
48,,1.2169500564099593,39,3.287,-1
48,,1.2169500564099593,40,3.3939,-1
48,,1.2169500564099593,41,3.6398,-1
48,,1.2169500564099593,42,3.8666,-1
49,,1.2528035633764096,1,-19.7663,1
49,,1.2528035633764096,2,-19.2077,1
49,,1.2528035633764096,3,-19.0785,1
49,,1.2528035633764096,4,-19.0384,1
49,,1.2528035633764096,5,-18.9093,1
49,,1.2528035633764096,6,-18.9085,1
49,,1.2528035633764096,7,-9.5869,1
49,,1.2528035633764096,8,-9.1628,1
49,,1.2528035633764096,9,-8.8293,1
49,,1.2528035633764096,10,-8.7483,1
49,,1.2528035633764096,11,-8.7392,1
49,,1.2528035633764096,12,-8.488,1
49,,1.2528035633764096,13,-8.4765,1
49,,1.2528035633764096,14,-8.4419,1
49,,1.2528035633764096,15,-8.0178,1
49,,1.2528035633764096,16,-7.622,1
49,,1.2528035633764096,17,-7.2853,1
49,,1.2528035633764096,18,-7.1381,1
49,,1.2528035633764096,19,-6.9828,1
49,,1.2528035633764096,20,-6.6193,1
49,,1.2528035633764096,21,-6.6146,1
49,,1.2528035633764096,22,-6.5907,1
49,,1.2528035633764096,23,-6.3925,1
49,,1.2528035633764096,24,-6.1564,1
49,,1.2528035633764096,25,-5.4135,1
49,,1.2528035633764096,26,-5.2145,1
49,,1.2528035633764096,27,-5.1953,1
49,,1.2528035633764096,28,-4.9723,1
49,,1.2528035633764096,29,-4.8431,1
49,,1.2528035633764096,30,-4.8204,1
49,,1.2528035633764096,31,-3.2346,1
49,,1.2528035633764096,32,-3.1903,1
49,,1.2528035633764096,33,-3.1629,1
49,,1.2528035633764096,34,-2.9701,1
49,,1.2528035633764096,35,1.6588,1
49,,1.2528035633764096,36,2.0276,1
49,,1.2528035633764096,37,2.5486,1
49,,1.2528035633764096,38,2.8188,1
49,,1.2528035633764096,39,3.104,1
49,,1.2528035633764096,40,3.2683,1
49,,1.2528035633764096,41,3.3084,1
49,,1.2528035633764096,42,3.5961,1
49,,1.2528035633764096,1,-19.7636,-1
49,,1.2528035633764096,2,-19.2281,-1
49,,1.2528035633764096,3,-19.1067,-1
49,,1.2528035633764096,4,-19.068,-1
49,,1.2528035633764096,5,-18.9349,-1
49,,1.2528035633764096,6,-18.9322,-1
49,,1.2528035633764096,7,-9.3573,-1
49,,1.2528035633764096,8,-8.9049,-1
49,,1.2528035633764096,9,-8.5993,-1
49,,1.2528035633764096,10,-8.5954,-1
49,,1.2528035633764096,11,-8.4014,-1
49,,1.2528035633764096,12,-8.2354,-1
49,,1.2528035633764096,13,-8.136,-1
49,,1.2528035633764096,14,-7.9699,-1
49,,1.2528035633764096,15,-7.7058,-1
49,,1.2528035633764096,16,-7.303,-1
49,,1.2528035633764096,17,-6.9403,-1
49,,1.2528035633764096,18,-6.9298,-1
49,,1.2528035633764096,19,-6.8382,-1
49,,1.2528035633764096,20,-6.5959,-1
49,,1.2528035633764096,21,-6.3807,-1
49,,1.2528035633764096,22,-6.3539,-1
49,,1.2528035633764096,23,-6.1809,-1
49,,1.2528035633764096,24,-6.1191,-1
49,,1.2528035633764096,25,-2.6516,-1
49,,1.2528035633764096,26,-2.6227,-1
49,,1.2528035633764096,27,-2.434,-1
49,,1.2528035633764096,28,-2.3911,-1
49,,1.2528035633764096,29,-2.2589,-1
49,,1.2528035633764096,30,-2.2426,-1
49,,1.2528035633764096,31,-1.4756,-1
49,,1.2528035633764096,32,-1.4311,-1
49,,1.2528035633764096,33,-1.4091,-1
49,,1.2528035633764096,34,-1.3306,-1
49,,1.2528035633764096,35,1.7502,-1
49,,1.2528035633764096,36,2.0712,-1
49,,1.2528035633764096,37,2.5719,-1
49,,1.2528035633764096,38,3.2736,-1
49,,1.2528035633764096,39,3.2934,-1
49,,1.2528035633764096,40,3.3975,-1
49,,1.2528035633764096,41,3.537,-1
49,,1.2528035633764096,42,3.8164,-1
50,,1.28865707034286,1,-19.795,1
50,,1.28865707034286,2,-19.1784,1
50,,1.28865707034286,3,-19.0736,1
50,,1.28865707034286,4,-19.0458,1
50,,1.28865707034286,5,-18.9049,1
50,,1.28865707034286,6,-18.9047,1
50,,1.28865707034286,7,-9.6097,1
50,,1.28865707034286,8,-9.1627,1
50,,1.28865707034286,9,-8.8207,1
50,,1.28865707034286,10,-8.7451,1
50,,1.28865707034286,11,-8.7376,1
50,,1.28865707034286,12,-8.5138,1
50,,1.28865707034286,13,-8.4621,1
50,,1.28865707034286,14,-8.4335,1
50,,1.28865707034286,15,-8.098,1
50,,1.28865707034286,16,-7.6004,1
50,,1.28865707034286,17,-7.2332,1
50,,1.28865707034286,18,-7.1744,1
50,,1.28865707034286,19,-6.9858,1
50,,1.28865707034286,20,-6.6175,1
50,,1.28865707034286,21,-6.6033,1
50,,1.28865707034286,22,-6.5622,1
50,,1.28865707034286,23,-6.3613,1
50,,1.28865707034286,24,-6.1595,1
50,,1.28865707034286,25,-5.4149,1
50,,1.28865707034286,26,-5.2131,1
50,,1.28865707034286,27,-5.2035,1
50,,1.28865707034286,28,-4.9793,1
50,,1.28865707034286,29,-4.85,1
50,,1.28865707034286,30,-4.8286,1
50,,1.28865707034286,31,-3.2318,1
50,,1.28865707034286,32,-3.1957,1
50,,1.28865707034286,33,-3.1428,1
50,,1.28865707034286,34,-2.9691,1
50,,1.28865707034286,35,1.5411,1
50,,1.28865707034286,36,1.9496,1
50,,1.28865707034286,37,2.4507,1
50,,1.28865707034286,38,2.8634,1
50,,1.28865707034286,39,3.1011,1
50,,1.28865707034286,40,3.177,1
50,,1.28865707034286,41,3.3596,1
50,,1.28865707034286,42,3.512,1
50,,1.28865707034286,1,-19.7912,-1
50,,1.28865707034286,2,-19.2002,-1
50,,1.28865707034286,3,-19.1015,-1
50,,1.28865707034286,4,-19.0759,-1
50,,1.28865707034286,5,-18.9301,-1
50,,1.28865707034286,6,-18.9288,-1
50,,1.28865707034286,7,-9.3794,-1
50,,1.28865707034286,8,-8.9043,-1
50,,1.28865707034286,9,-8.5948,-1
50,,1.28865707034286,10,-8.5846,-1
50,,1.28865707034286,11,-8.4166,-1
50,,1.28865707034286,12,-8.271,-1
50,,1.28865707034286,13,-8.0937,-1
50,,1.28865707034286,14,-7.98,-1
50,,1.28865707034286,15,-7.7703,-1
50,,1.28865707034286,16,-7.2651,-1
50,,1.28865707034286,17,-6.9546,-1
50,,1.28865707034286,18,-6.9012,-1
50,,1.28865707034286,19,-6.832,-1
50,,1.28865707034286,20,-6.6032,-1
50,,1.28865707034286,21,-6.3584,-1
50,,1.28865707034286,22,-6.3511,-1
50,,1.28865707034286,23,-6.1727,-1
50,,1.28865707034286,24,-6.1212,-1
50,,1.28865707034286,25,-2.6496,-1
50,,1.28865707034286,26,-2.6026,-1
50,,1.28865707034286,27,-2.4252,-1
50,,1.28865707034286,28,-2.398,-1
50,,1.28865707034286,29,-2.2732,-1
50,,1.28865707034286,30,-2.2487,-1
50,,1.28865707034286,31,-1.4652,-1
50,,1.28865707034286,32,-1.4274,-1
50,,1.28865707034286,33,-1.4152,-1
50,,1.28865707034286,34,-1.3263,-1
50,,1.28865707034286,35,1.6389,-1
50,,1.28865707034286,36,1.9901,-1
50,,1.28865707034286,37,2.4747,-1
50,,1.28865707034286,38,3.2101,-1
50,,1.28865707034286,39,3.3545,-1
50,,1.28865707034286,40,3.3849,-1
50,,1.28865707034286,41,3.5555,-1
50,,1.28865707034286,42,3.7338,-1
51,,1.3245105773093102,1,-19.8214,1
51,,1.3245105773093102,2,-19.1508,1
51,,1.3245105773093102,3,-19.0719,1
51,,1.3245105773093102,4,-19.0499,1
51,,1.3245105773093102,5,-18.9014,1
51,,1.3245105773093102,6,-18.9005,1
51,,1.3245105773093102,7,-9.6285,1
51,,1.3245105773093102,8,-9.1638,1
51,,1.3245105773093102,9,-8.811,1
51,,1.3245105773093102,10,-8.7486,1
51,,1.3245105773093102,11,-8.7272,1
51,,1.3245105773093102,12,-8.5444,1
51,,1.3245105773093102,13,-8.4467,1
51,,1.3245105773093102,14,-8.4232,1
51,,1.3245105773093102,15,-8.1665,1
51,,1.3245105773093102,16,-7.5882,1
51,,1.3245105773093102,17,-7.2296,1
51,,1.3245105773093102,18,-7.2194,1
51,,1.3245105773093102,19,-6.943,1
51,,1.3245105773093102,20,-6.6161,1
51,,1.3245105773093102,21,-6.5838,1
51,,1.3245105773093102,22,-6.5288,1
51,,1.3245105773093102,23,-6.325,1
51,,1.3245105773093102,24,-6.1708,1
51,,1.3245105773093102,25,-5.4227,1
51,,1.3245105773093102,26,-5.2078,1
51,,1.3245105773093102,27,-5.2075,1
51,,1.3245105773093102,28,-4.9873,1
51,,1.3245105773093102,29,-4.8595,1
51,,1.3245105773093102,30,-4.8398,1
51,,1.3245105773093102,31,-3.2308,1
51,,1.3245105773093102,32,-3.2017,1
51,,1.3245105773093102,33,-3.1172,1
51,,1.3245105773093102,34,-2.9662,1
51,,1.3245105773093102,35,1.4293,1
51,,1.3245105773093102,36,1.8776,1
51,,1.3245105773093102,37,2.3621,1
51,,1.3245105773093102,38,2.9015,1
51,,1.3245105773093102,39,3.038,1
51,,1.3245105773093102,40,3.0892,1
51,,1.3245105773093102,41,3.387,1
51,,1.3245105773093102,42,3.4871,1
51,,1.3245105773093102,1,-19.8168,-1
51,,1.3245105773093102,2,-19.1739,-1
51,,1.3245105773093102,3,-19.0997,-1
51,,1.3245105773093102,4,-19.0802,-1
51,,1.3245105773093102,5,-18.9258,-1
51,,1.3245105773093102,6,-18.9254,-1
51,,1.3245105773093102,7,-9.3976,-1
51,,1.3245105773093102,8,-8.9047,-1
51,,1.3245105773093102,9,-8.5894,-1
51,,1.3245105773093102,10,-8.5705,-1
51,,1.3245105773093102,11,-8.4267,-1
51,,1.3245105773093102,12,-8.3121,-1
51,,1.3245105773093102,13,-8.0534,-1
51,,1.3245105773093102,14,-7.9969,-1
51,,1.3245105773093102,15,-7.8204,-1
51,,1.3245105773093102,16,-7.2387,-1
51,,1.3245105773093102,17,-6.9819,-1
51,,1.3245105773093102,18,-6.9556,-1
51,,1.3245105773093102,19,-6.7378,-1
51,,1.3245105773093102,20,-6.6019,-1
51,,1.3245105773093102,21,-6.3603,-1
51,,1.3245105773093102,22,-6.3242,-1
51,,1.3245105773093102,23,-6.1605,-1
51,,1.3245105773093102,24,-6.1261,-1
51,,1.3245105773093102,25,-2.6467,-1
51,,1.3245105773093102,26,-2.5819,-1
51,,1.3245105773093102,27,-2.4203,-1
51,,1.3245105773093102,28,-2.4069,-1
51,,1.3245105773093102,29,-2.2866,-1
51,,1.3245105773093102,30,-2.255,-1
51,,1.3245105773093102,31,-1.4555,-1
51,,1.3245105773093102,32,-1.4215,-1
51,,1.3245105773093102,33,-1.4191,-1
51,,1.3245105773093102,34,-1.3207,-1
51,,1.3245105773093102,35,1.5338,-1
51,,1.3245105773093102,36,1.9158,-1
51,,1.3245105773093102,37,2.3867,-1
51,,1.3245105773093102,38,3.1279,-1
51,,1.3245105773093102,39,3.2882,-1
51,,1.3245105773093102,40,3.4287,-1
51,,1.3245105773093102,41,3.6117,-1
51,,1.3245105773093102,42,3.6944,-1
52,,1.3603640842757605,1,-19.8454,1
52,,1.3603640842757605,2,-19.1253,1
52,,1.3603640842757605,3,-19.0746,1
52,,1.3603640842757605,4,-19.0493,1
52,,1.3603640842757605,5,-18.8981,1
52,,1.3603640842757605,6,-18.8968,1
52,,1.3603640842757605,7,-9.6438,1
52,,1.3603640842757605,8,-9.1665,1
52,,1.3603640842757605,9,-8.7999,1
52,,1.3603640842757605,10,-8.7491,1
52,,1.3603640842757605,11,-8.7179,1
52,,1.3603640842757605,12,-8.5791,1
52,,1.3603640842757605,13,-8.4313,1
52,,1.3603640842757605,14,-8.4113,1
52,,1.3603640842757605,15,-8.2223,1
52,,1.3603640842757605,16,-7.5809,1
52,,1.3603640842757605,17,-7.271,1
52,,1.3603640842757605,18,-7.2644,1
52,,1.3603640842757605,19,-6.8727,1
52,,1.3603640842757605,20,-6.6102,1
52,,1.3603640842757605,21,-6.559,1
52,,1.3603640842757605,22,-6.4875,1
52,,1.3603640842757605,23,-6.2875,1
52,,1.3603640842757605,24,-6.1888,1
52,,1.3603640842757605,25,-5.4362,1
52,,1.3603640842757605,26,-5.2076,1
52,,1.3603640842757605,27,-5.2004,1
52,,1.3603640842757605,28,-4.9964,1
52,,1.3603640842757605,29,-4.8713,1
52,,1.3603640842757605,30,-4.8535,1
52,,1.3603640842757605,31,-3.2307,1
52,,1.3603640842757605,32,-3.2077,1
52,,1.3603640842757605,33,-3.088,1
52,,1.3603640842757605,34,-2.962,1
52,,1.3603640842757605,35,1.3249,1
52,,1.3603640842757605,36,1.8122,1
52,,1.3603640842757605,37,2.283,1
52,,1.3603640842757605,38,2.9323,1
52,,1.3603640842757605,39,2.9516,1
52,,1.3603640842757605,40,3.0074,1
52,,1.3603640842757605,41,3.2978,1
52,,1.3603640842757605,42,3.6022,1
52,,1.3603640842757605,1,-19.84,-1
52,,1.3603640842757605,2,-19.1495,-1
52,,1.3603640842757605,3,-19.103,-1
52,,1.3603640842757605,4,-19.0791,-1
52,,1.3603640842757605,5,-18.9223,-1
52,,1.3603640842757605,6,-18.9219,-1
52,,1.3603640842757605,7,-9.4121,-1
52,,1.3603640842757605,8,-8.9063,-1
52,,1.3603640842757605,9,-8.5835,-1
52,,1.3603640842757605,10,-8.553,-1
52,,1.3603640842757605,11,-8.4311,-1
52,,1.3603640842757605,12,-8.3563,-1
52,,1.3603640842757605,13,-8.024,-1
52,,1.3603640842757605,14,-8.0158,-1
52,,1.3603640842757605,15,-7.8532,-1
52,,1.3603640842757605,16,-7.2204,-1
52,,1.3603640842757605,17,-7.0135,-1
52,,1.3603640842757605,18,-7.0106,-1
